FAIL	wallet_migration	wallet_migration.py:139	JSONRPCException(response['error'], status)
PASS	wallet_miniscript	-	PASS
PASS	wallet_miniscript_decaying_multisig_descriptor_psbt	-	PASS
PASS	wallet_multisig_descriptor_psbt	-	PASS
FAIL	wallet_multiwallet	wallet_multiwallet.py:78	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
FAIL	wallet_musig	wallet_musig.py:262	KeyError: 'musig2_pubnonces'
PASS	wallet_orphanedreward	-	PASS
PASS	wallet_reindex	-	PASS
FAIL	wallet_reorgsrestore	wallet_reorgsrestore.py:203	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260923T092648-69158/wallet_reorgsrestore/node1/regtest/default_walle
PASS	wallet_rescan_unconfirmed	-	PASS
PASS	wallet_resendwallettransactions	-	PASS
PASS	wallet_send	-	PASS
PASS	wallet_sendall	-	PASS
PASS	wallet_sendmany	-	PASS
PASS	wallet_signer	-	PASS
PASS	wallet_signmessagewithaddress	-	PASS
PASS	wallet_signrawtransactionwithwallet	-	PASS
PASS	wallet_simulaterawtx	-	PASS
PASS	wallet_spend_unconfirmed	-	PASS
FAIL	wallet_startup	wallet_startup.py:38	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260923T092648-69158/wallet_startup/node0/regtest/wallets/7388ec0d88b
PASS	wallet_taproot	-	PASS
PASS	wallet_timelock	-	PASS
PASS	wallet_transactiontime_rescan	-	PASS
PASS	wallet_txn_clone	-	PASS
PASS	wallet_txn_doublespend	-	PASS
PASS	wallet_v3_txs	-	PASS
